sequence_id,session_number,game_type,difficulty,accuracy,score,response_time,mistakes,accuracy_change,target_difficulty
562,4,Memory Match & Recall,Medium,76.04,8,5.94,2,23.99,Medium
562,5,Memory Match & Recall,Medium,73.77,6,4.54,2,-2.27,Medium
563,1,Behaviour & Emotional Response,Medium,45.78,3,5.06,3,0.0,Easy
563,2,Story & Conversation,Medium,31.07,2,5.75,6,-14.71,Easy
563,3,My Life Memories,Easy,54.06,5,4.54,5,22.99,Easy
563,4,Memory Match & Recall,Easy,56.23,6,5.85,4,2.17,Easy
563,5,Everyday Problem Solver,Easy,43.6,3,3.84,3,-12.63,Easy
564,1,Memory Match & Recall,Easy,68.09,5,4.28,3,0.0,Hard
564,2,My Life Memories,Medium,67.28,7,4.39,3,-0.81,Hard
564,3,My Life Memories,Hard,63.57,5,5.36,3,-3.71,Hard
564,4,My Life Memories,Medium,75.55,4,3.58,1,11.98,Hard
564,5,My Life Memories,Hard,82.11,4,7.88,1,6.56,Hard
565,1,My Life Memories,Hard,40.06,2,5.5,4,0.0,Easy
565,2,Everyday Problem Solver,Medium,44.84,4,5.07,4,4.78,Easy
565,3,Story & Conversation,Medium,41.61,4,6.35,6,-3.23,Easy
565,4,Story & Conversation,Medium,47.82,5,4.55,5,6.21,Easy
565,5,My Life Memories,Medium,40.74,2,4.1,4,-7.08,Easy
566,1,My Life Memories,Easy,45.45,4,3.2,4,0.0,Medium
566,2,Memory Match & Recall,Medium,35.29,2,6.86,4,-10.16,Medium
566,3,Story & Conversation,Medium,45.58,3,5.1,3,10.29,Medium
566,4,Story & Conversation,Easy,49.36,3,6.86,3,3.78,Medium
566,5,Memory Match & Recall,Easy,54.5,3,4.17,2,5.14,Medium
567,1,My Life Memories,Medium,40.97,2,6.17,3,0.0,Medium
567,2,Behaviour & Emotional Response,Hard,24.32,2,6.45,8,-16.65,Medium
567,3,Everyday Problem Solver,Hard,27.43,2,5.86,6,3.11,Medium
567,4,Story & Conversation,Medium,28.18,3,5.01,7,0.75,Medium
567,5,Behaviour & Emotional Response,Easy,60.43,6,3.76,4,32.25,Medium
568,1,Memory Match & Recall,Easy,66.25,5,4.9,3,0.0,Hard
568,2,Everyday Problem Solver,Easy,70.99,4,3.3,2,4.74,Hard
568,3,My Life Memories,Medium,71.78,4,6.04,1,0.79,Hard
568,4,Everyday Problem Solver,Hard,49.66,2,6.5,3,-22.12,Hard
568,5,Memory Match & Recall,Easy,80.01,8,5.13,2,30.35,Hard
569,1,Behaviour & Emotional Response,Medium,40.63,3,4.49,5,0.0,Easy
569,2,My Life Memories,Easy,43.94,4,7.81,4,3.31,Easy
569,3,Everyday Problem Solver,Medium,39.4,2,4.72,4,-4.54,Easy
569,4,My Life Memories,Easy,35.85,2,6.38,3,-3.55,Easy
569,5,My Life Memories,Medium,32.51,2,4.04,4,-3.34,Easy
570,1,Everyday Problem Solver,Easy,73.53,4,5.34,2,0.0,Medium
570,2,Everyday Problem Solver,Easy,65.58,7,4.85,3,-7.95,Medium
570,3,My Life Memories,Medium,54.43,3,5.23,2,-11.15,Medium
570,4,Everyday Problem Solver,Easy,69.97,3,5.6,2,15.54,Medium
570,5,My Life Memories,Easy,76.83,4,4.98,1,6.86,Medium
571,1,Story & Conversation,Easy,69.02,4,4.34,2,0.0,Medium
571,2,My Life Memories,Medium,49.57,2,4.62,3,-19.45,Medium
571,3,Memory Match & Recall,Easy,68.07,3,5.55,2,18.5,Medium
571,4,Behaviour & Emotional Response,Medium,57.96,3,3.59,2,-10.11,Medium
571,5,Memory Match & Recall,Easy,70.91,4,4.57,1,12.95,Medium
572,1,My Life Memories,Medium,68.31,5,6.18,3,0.0,Medium
572,2,My Life Memories,Medium,60.72,5,4.27,3,-7.59,Medium
572,3,Behaviour & Emotional Response,Medium,59.55,5,5.86,3,-1.17,Medium
572,4,Story & Conversation,Hard,63.98,4,5.41,2,4.43,Medium
572,5,Story & Conversation,Medium,67.34,7,6.72,3,3.36,Medium
573,1,Behaviour & Emotional Response,Easy,80.2,6,2.93,2,0.0,Medium
573,2,Story & Conversation,Hard,61.16,3,4.7,2,-19.04,Medium
573,3,My Life Memories,Hard,51.78,5,5.47,5,-9.38,Medium
573,4,Everyday Problem Solver,Easy,78.57,4,4.11,1,26.79,Medium
573,5,Behaviour & Emotional Response,Easy,74.94,4,5.55,2,-3.63,Medium
574,1,Story & Conversation,Medium,65.23,7,6.15,3,0.0,Medium
574,2,Behaviour & Emotional Response,Medium,73.55,4,5.94,2,8.32,Medium
574,3,Memory Match & Recall,Hard,67.5,5,5.79,3,-6.05,Medium
574,4,Memory Match & Recall,Medium,80.3,4,6.31,1,12.8,Medium
574,5,Story & Conversation,Medium,75.48,5,5.63,1,-4.82,Medium
575,1,Behaviour & Emotional Response,Medium,80.82,4,7.64,1,0.0,Medium
575,2,Story & Conversation,Medium,74.85,7,6.05,3,-5.97,Medium
575,3,Memory Match & Recall,Medium,78.88,6,6.35,2,4.03,Medium
575,4,Behaviour & Emotional Response,Easy,90.97,5,3.81,1,12.09,Medium
575,5,Behaviour & Emotional Response,Hard,78.36,4,5.08,1,-12.61,Medium
576,1,Everyday Problem Solver,Medium,35.71,2,5.96,3,0.0,Medium
576,2,Story & Conversation,Hard,36.66,4,6.14,6,0.95,Medium
576,3,Everyday Problem Solver,Hard,37.72,2,4.37,3,1.06,Medium
576,4,My Life Memories,Medium,40.65,2,4.83,4,2.93,Medium
576,5,Everyday Problem Solver,Easy,54.12,3,4.67,2,13.47,Medium
577,1,Memory Match & Recall,Medium,67.69,3,5.13,2,0.0,Medium
577,2,Everyday Problem Solver,Hard,59.59,5,4.71,3,-8.1,Medium
577,3,My Life Memories,Medium,72.68,4,4.75,2,13.09,Medium
577,4,Story & Conversation,Medium,73.87,4,4.95,1,1.19,Medium
577,5,Everyday Problem Solver,Hard,64.82,6,5.26,4,-9.05,Medium
578,1,Memory Match & Recall,Medium,72.07,6,4.06,2,0.0,Hard
578,2,Everyday Problem Solver,Hard,85.27,4,4.37,1,13.2,Hard
578,3,Story & Conversation,Medium,73.97,7,5.79,3,-11.3,Hard
578,4,Behaviour & Emotional Response,Hard,59.13,6,5.54,4,-14.84,Hard
578,5,Everyday Problem Solver,Easy,98.0,5,2.36,0,38.87,Hard
579,1,Story & Conversation,Easy,31.28,2,5.83,3,0.0,Easy
579,2,Story & Conversation,Medium,38.52,2,4.58,4,7.24,Easy
579,3,Memory Match & Recall,Medium,37.37,2,6.87,4,-1.15,Easy
579,4,Story & Conversation,Hard,33.49,2,5.74,3,-3.88,Easy
579,5,Story & Conversation,Easy,32.46,2,3.76,4,-1.03,Easy
580,1,My Life Memories,Hard,40.04,3,5.75,5,0.0,Hard
580,2,Story & Conversation,Medium,61.81,4,6.53,2,21.77,Hard
580,3,Behaviour & Emotional Response,Medium,55.57,3,6.37,3,-6.24,Hard
580,4,Memory Match & Recall,Medium,60.24,6,5.1,4,4.67,Hard
580,5,Story & Conversation,Easy,75.04,6,4.49,2,14.8,Hard
581,1,Everyday Problem Solver,Medium,82.24,8,4.22,2,0.0,Hard
581,2,Everyday Problem Solver,Medium,91.61,5,5.29,1,9.37,Hard
581,3,Memory Match & Recall,Medium,98.0,8,4.69,0,6.39,Hard
581,4,Behaviour & Emotional Response,Hard,74.83,4,6.71,1,-23.17,Hard
581,5,Story & Conversation,Hard,89.4,9,3.25,1,14.57,Hard
582,1,Everyday Problem Solver,Medium,50.4,5,4.3,5,0.0,Medium
582,2,Memory Match & Recall,Hard,44.03,4,6.92,4,-6.37,Medium
582,3,Everyday Problem Solver,Hard,51.64,3,4.34,3,7.61,Medium
582,4,Everyday Problem Solver,Medium,69.72,3,3.22,2,18.08,Medium
582,5,Everyday Problem Solver,Hard,55.92,6,4.88,4,-13.8,Medium
583,1,Story & Conversation,Hard,45.54,3,6.56,3,0.0,Medium
583,2,Memory Match & Recall,Medium,64.04,5,4.89,3,18.5,Medium
583,3,My Life Memories,Medium,59.35,5,4.5,3,-4.69,Medium
583,4,My Life Memories,Medium,60.11,5,5.55,3,0.76,Medium
583,5,Story & Conversation,Medium,59.92,4,2.86,2,-0.19,Medium
584,1,Behaviour & Emotional Response,Medium,67.16,4,4.15,2,0.0,Medium
584,2,Story & Conversation,Medium,58.77,3,6.8,2,-8.39,Medium
584,3,Story & Conversation,Medium,70.92,4,4.66,2,12.15,Medium
584,4,Behaviour & Emotional Response,Easy,72.65,7,3.43,3,1.73,Medium
584,5,Story & Conversation,Hard,66.79,4,5.93,2,-5.86,Medium
585,1,Everyday Problem Solver,Hard,42.8,3,4.98,3,0.0,Easy
585,2,Memory Match & Recall,Medium,62.25,3,6.63,2,19.45,Easy
585,3,Everyday Problem Solver,Medium,51.94,5,4.33,5,-10.31,Easy
585,4,Everyday Problem Solver,Hard,28.53,1,4.29,4,-23.41,Easy
585,5,Story & Conversation,Hard,37.7,2,6.16,4,9.17,Easy
586,1,Memory Match & Recall,Easy,57.03,5,4.21,3,0.0,Medium
586,2,Behaviour & Emotional Response,Medium,59.64,4,5.66,2,2.61,Medium
586,3,My Life Memories,Easy,56.71,3,4.39,2,-2.93,Medium
586,4,Everyday Problem Solver,Medium,51.31,4,6.17,4,-5.4,Medium
586,5,Behaviour & Emotional Response,Hard,53.81,5,4.79,5,2.5,Medium
587,1,Memory Match & Recall,Medium,45.74,5,2.43,5,0.0,Easy
587,2,Story & Conversation,Medium,52.03,5,4.76,5,6.29,Easy
587,3,Story & Conversation,Easy,67.33,3,3.14,2,15.3,Easy
587,4,Memory Match & Recall,Easy,59.29,4,2.72,2,-8.04,Easy
587,5,Memory Match & Recall,Medium,48.48,5,3.69,5,-10.81,Easy
588,1,Story & Conversation,Medium,70.75,4,5.08,1,0.0,Medium
588,2,Behaviour & Emotional Response,Easy,84.16,8,2.8,2,13.41,Medium
588,3,My Life Memories,Easy,86.93,5,5.02,1,2.77,Medium
588,4,Memory Match & Recall,Easy,82.19,5,5.31,1,-4.74,Medium
588,5,My Life Memories,Hard,63.84,3,5.21,2,-18.35,Medium
589,1,My Life Memories,Medium,63.98,6,5.03,4,0.0,Medium
589,2,Memory Match & Recall,Medium,67.57,3,5.11,2,3.59,Medium
589,3,Everyday Problem Solver,Hard,44.68,2,3.75,3,-22.89,Medium
589,4,Everyday Problem Solver,Hard,64.16,4,7.03,2,19.48,Medium
589,5,Memory Match & Recall,Medium,68.5,5,4.66,3,4.34,Medium
590,1,Memory Match & Recall,Easy,78.58,5,1.94,1,0.0,Medium
590,2,Everyday Problem Solver,Easy,70.6,6,4.04,2,-7.98,Medium
590,3,Memory Match & Recall,Easy,81.64,4,7.34,1,11.04,Medium
590,4,Behaviour & Emotional Response,Easy,77.55,5,2.69,1,-4.09,Medium
590,5,My Life Memories,Hard,60.83,3,7.4,2,-16.72,Medium
591,1,Everyday Problem Solver,Easy,66.18,5,5.62,3,0.0,Medium
591,2,Behaviour & Emotional Response,Medium,67.1,7,3.73,3,0.92,Medium
591,3,Story & Conversation,Medium,66.91,5,6.16,3,-0.19,Medium
591,4,Behaviour & Emotional Response,Medium,73.21,4,4.83,2,6.3,Medium
591,5,Memory Match & Recall,Medium,65.47,3,6.45,2,-7.74,Medium
592,1,Everyday Problem Solver,Easy,54.48,3,2.92,3,0.0,Medium
592,2,Story & Conversation,Hard,37.74,2,5.69,4,-16.74,Medium
592,3,Everyday Problem Solver,Medium,52.46,3,5.67,3,14.72,Medium
592,4,Behaviour & Emotional Response,Medium,39.01,2,6.9,4,-13.45,Medium
592,5,Behaviour & Emotional Response,Medium,57.16,5,6.1,3,18.15,Medium
593,1,Story & Conversation,Medium,46.74,3,5.3,3,0.0,Medium
593,2,My Life Memories,Medium,45.85,4,7.16,4,-0.89,Medium
593,3,My Life Memories,Hard,40.44,2,2.73,4,-5.41,Medium
593,4,Behaviour & Emotional Response,Easy,65.11,5,4.06,3,24.67,Medium
593,5,Everyday Problem Solver,Medium,54.13,3,4.62,3,-10.98,Medium
594,1,My Life Memories,Hard,66.82,5,6.11,3,0.0,Hard
594,2,My Life Memories,Medium,71.57,4,4.88,2,4.75,Hard
594,3,Memory Match & Recall,Easy,85.22,4,3.36,1,13.65,Hard
594,4,Behaviour & Emotional Response,Medium,80.08,6,5.41,2,-5.14,Hard
594,5,Memory Match & Recall,Medium,87.35,7,6.31,1,7.27,Hard
595,1,Story & Conversation,Easy,64.64,4,3.34,2,0.0,Easy
595,2,Story & Conversation,Easy,65.39,7,3.86,3,0.75,Easy
595,3,Everyday Problem Solver,Medium,46.58,2,5.46,3,-18.81,Easy
595,4,Memory Match & Recall,Easy,48.17,4,2.51,4,1.59,Easy
595,5,Behaviour & Emotional Response,Hard,42.65,4,6.06,6,-5.52,Easy
596,1,Memory Match & Recall,Medium,44.98,4,4.16,4,0.0,Medium
596,2,Behaviour & Emotional Response,Easy,68.31,3,5.15,2,23.33,Medium
596,3,Memory Match & Recall,Easy,67.36,7,5.85,3,-0.95,Medium
596,4,Everyday Problem Solver,Easy,71.34,7,3.53,3,3.98,Medium
596,5,My Life Memories,Medium,58.78,5,3.35,3,-12.56,Medium
597,1,Memory Match & Recall,Medium,65.05,4,5.8,2,0.0,Hard
597,2,Everyday Problem Solver,Easy,78.29,6,4.01,2,13.24,Hard
597,3,Memory Match & Recall,Hard,57.45,5,5.61,3,-20.84,Hard
597,4,Everyday Problem Solver,Medium,71.71,7,4.9,3,14.26,Hard
597,5,My Life Memories,Easy,78.62,6,6.14,2,6.91,Hard
598,1,My Life Memories,Medium,58.41,5,6.58,3,0.0,Medium
598,2,My Life Memories,Medium,57.8,3,3.45,3,-0.61,Medium
598,3,Story & Conversation,Medium,72.96,4,4.35,1,15.16,Medium
598,4,Story & Conversation,Medium,62.55,5,6.39,3,-10.41,Medium
598,5,Memory Match & Recall,Medium,59.45,3,3.81,2,-3.1,Medium
599,1,Everyday Problem Solver,Hard,41.05,2,5.63,4,0.0,Medium
599,2,Behaviour & Emotional Response,Easy,76.78,6,4.06,2,35.73,Medium
599,3,Behaviour & Emotional Response,Hard,45.55,2,7.85,3,-31.23,Medium
599,4,My Life Memories,Medium,68.93,4,6.67,2,23.38,Medium
599,5,My Life Memories,Medium,68.25,3,3.9,2,-0.68,Medium
600,1,My Life Memories,Easy,72.74,4,3.0,2,0.0,Easy
600,2,Memory Match & Recall,Medium,74.36,6,4.16,2,1.62,Easy
600,3,Everyday Problem Solver,Hard,44.0,2,7.54,3,-30.36,Easy
600,4,Behaviour & Emotional Response,Medium,65.51,4,4.25,2,21.51,Easy
600,5,Behaviour & Emotional Response,Hard,47.45,3,8.01,3,-18.06,Easy
601,1,Memory Match & Recall,Medium,41.01,2,6.27,4,0.0,Easy
601,2,Behaviour & Emotional Response,Medium,44.69,2,5.07,3,3.68,Easy
601,3,My Life Memories,Medium,33.45,2,4.26,4,-11.24,Easy
601,4,Story & Conversation,Hard,34.28,3,5.08,5,0.83,Easy
601,5,Everyday Problem Solver,Hard,35.88,2,6.83,3,1.6,Easy
602,1,Story & Conversation,Easy,77.08,6,7.02,2,0.0,Medium
602,2,Story & Conversation,Easy,90.54,9,4.27,1,13.46,Medium
602,3,Everyday Problem Solver,Hard,71.97,4,8.56,1,-18.57,Medium
602,4,My Life Memories,Hard,58.31,6,5.56,4,-13.66,Medium
602,5,Memory Match & Recall,Medium,66.17,7,5.2,3,7.86,Medium
603,1,Story & Conversation,Easy,75.25,4,3.61,1,0.0,Medium
603,2,Memory Match & Recall,Easy,64.68,4,4.93,2,-10.57,Medium
603,3,My Life Memories,Medium,77.21,4,4.17,1,12.53,Medium
603,4,My Life Memories,Medium,72.62,4,3.04,1,-4.59,Medium
603,5,Behaviour & Emotional Response,Medium,74.22,4,4.43,2,1.6,Medium
604,1,My Life Memories,Easy,54.0,5,4.1,5,0.0,Easy
604,2,Memory Match & Recall,Easy,62.36,5,2.93,3,8.36,Easy
604,3,Everyday Problem Solver,Medium,49.18,4,5.06,4,-13.18,Easy
604,4,Story & Conversation,Medium,46.47,3,7.28,3,-2.71,Easy
604,5,Behaviour & Emotional Response,Hard,37.44,2,5.2,3,-9.03,Easy
605,1,My Life Memories,Medium,56.12,6,5.71,4,0.0,Medium
605,2,Everyday Problem Solver,Easy,51.21,5,5.92,5,-4.91,Medium
605,3,Memory Match & Recall,Medium,49.53,3,5.41,3,-1.68,Medium
605,4,Memory Match & Recall,Easy,57.76,3,3.64,2,8.23,Medium
605,5,Everyday Problem Solver,Medium,53.35,4,4.42,4,-4.41,Medium
606,1,Memory Match & Recall,Easy,89.64,5,6.13,1,0.0,Hard
606,2,My Life Memories,Hard,76.08,6,6.05,2,-13.56,Hard
606,3,Memory Match & Recall,Medium,95.25,10,3.98,0,19.17,Hard
606,4,Everyday Problem Solver,Easy,98.0,10,1.5,0,2.75,Hard
606,5,Behaviour & Emotional Response,Medium,88.93,9,3.68,1,-9.07,Hard
607,1,Everyday Problem Solver,Easy,49.91,2,5.06,3,0.0,Easy
607,2,Memory Match & Recall,Easy,56.91,5,4.83,3,7.0,Easy
607,3,Behaviour & Emotional Response,Easy,50.2,3,5.04,3,-6.71,Easy
607,4,Memory Match & Recall,Medium,46.44,4,6.25,4,-3.76,Easy
607,5,My Life Memories,Hard,39.86,2,6.02,3,-6.58,Easy
608,1,My Life Memories,Medium,42.62,3,4.5,5,0.0,Easy
608,2,My Life Memories,Easy,56.15,6,4.87,4,13.53,Easy
608,3,Everyday Problem Solver,Medium,53.83,3,5.01,3,-2.32,Easy
608,4,Everyday Problem Solver,Easy,61.14,3,4.68,2,7.31,Easy
608,5,Story & Conversation,Hard,37.45,2,4.89,4,-23.69,Easy
609,1,My Life Memories,Easy,39.5,2,5.25,3,0.0,Medium
609,2,Behaviour & Emotional Response,Medium,30.95,2,4.97,4,-8.55,Medium
609,3,Behaviour & Emotional Response,Medium,39.47,2,5.81,4,8.52,Medium
609,4,Everyday Problem Solver,Easy,41.69,4,5.86,6,2.22,Medium
609,5,Memory Match & Recall,Easy,56.43,3,3.19,3,14.74,Medium
610,1,Everyday Problem Solver,Medium,54.79,3,4.89,3,0.0,Medium
610,2,Memory Match & Recall,Hard,23.82,2,4.43,8,-30.97,Medium
610,3,My Life Memories,Medium,49.15,3,3.71,3,25.33,Medium
610,4,Everyday Problem Solver,Easy,59.66,6,4.56,4,10.51,Medium
610,5,Memory Match & Recall,Medium,62.42,3,4.65,2,2.76,Medium
611,1,Story & Conversation,Easy,94.66,8,5.96,0,0.0,Hard
611,2,Story & Conversation,Hard,67.3,7,3.41,3,-27.36,Hard
611,3,Everyday Problem Solver,Easy,91.85,5,5.52,0,24.55,Hard
611,4,Everyday Problem Solver,Easy,90.1,5,6.37,0,-1.75,Hard
611,5,Story & Conversation,Easy,97.25,10,4.9,0,7.15,Hard
612,1,Story & Conversation,Hard,66.3,3,2.78,2,0.0,Hard
612,2,My Life Memories,Easy,84.8,8,5.76,2,18.5,Hard
612,3,Story & Conversation,Easy,84.45,4,4.06,1,-0.35,Hard
612,4,Memory Match & Recall,Medium,74.53,4,7.04,2,-9.92,Hard
612,5,Story & Conversation,Medium,92.38,7,3.7,1,17.85,Hard
613,1,Behaviour & Emotional Response,Medium,58.13,5,5.77,3,0.0,Medium
613,2,Everyday Problem Solver,Medium,66.77,4,5.94,2,8.64,Medium
613,3,Behaviour & Emotional Response,Medium,67.2,3,8.48,2,0.43,Medium
613,4,Everyday Problem Solver,Medium,60.54,3,2.96,2,-6.66,Medium
613,5,Memory Match & Recall,Medium,65.85,4,3.09,2,5.31,Medium
614,1,Everyday Problem Solver,Medium,31.61,2,4.14,3,0.0,Medium
614,2,Memory Match & Recall,Hard,21.39,2,6.75,6,-10.22,Medium
614,3,Story & Conversation,Medium,37.58,2,4.98,4,16.19,Medium
614,4,Behaviour & Emotional Response,Medium,47.48,2,4.2,3,9.9,Medium
614,5,Everyday Problem Solver,Easy,52.03,4,5.02,4,4.55,Medium
615,1,Behaviour & Emotional Response,Hard,15.0,1,6.6,7,0.0,Easy
615,2,My Life Memories,Medium,35.33,2,7.69,3,20.33,Easy
615,3,My Life Memories,Easy,44.83,4,5.63,6,9.5,Easy
615,4,Behaviour & Emotional Response,Hard,22.2,1,6.48,4,-22.63,Easy
615,5,Everyday Problem Solver,Medium,46.88,3,2.58,3,24.68,Easy
616,1,Story & Conversation,Easy,89.02,4,4.63,1,0.0,Medium
616,2,Everyday Problem Solver,Medium,77.61,8,4.12,2,-11.41,Medium
616,3,My Life Memories,Medium,69.01,3,4.99,2,-8.6,Medium
616,4,Everyday Problem Solver,Medium,57.4,6,3.64,4,-11.61,Medium
616,5,Behaviour & Emotional Response,Medium,65.62,7,5.96,3,8.22,Medium
617,1,Behaviour & Emotional Response,Easy,85.03,5,5.31,1,0.0,Medium
617,2,Memory Match & Recall,Easy,83.6,5,5.77,1,-1.43,Medium
617,3,Behaviour & Emotional Response,Medium,76.14,8,4.96,2,-7.46,Medium
617,4,Behaviour & Emotional Response,Medium,75.99,6,5.71,2,-0.15,Medium
617,5,Story & Conversation,Hard,64.56,5,6.96,3,-11.43,Medium
618,1,Story & Conversation,Medium,36.42,2,6.03,4,0.0,Medium
618,2,Everyday Problem Solver,Easy,53.99,3,4.02,3,17.57,Medium
618,3,Story & Conversation,Easy,61.36,4,3.78,2,7.37,Medium
618,4,Story & Conversation,Hard,34.32,3,7.7,5,-27.04,Medium
618,5,Memory Match & Recall,Medium,58.25,3,6.92,3,23.93,Medium
619,1,Everyday Problem Solver,Medium,63.15,3,3.86,2,0.0,Medium
619,2,Story & Conversation,Medium,51.83,4,2.26,4,-11.32,Medium
619,3,Story & Conversation,Easy,78.81,6,3.33,2,26.98,Medium
619,4,Everyday Problem Solver,Medium,59.51,5,3.93,3,-19.3,Medium
619,5,Story & Conversation,Hard,53.94,3,5.42,2,-5.57,Medium
620,1,Story & Conversation,Easy,53.08,4,2.85,4,0.0,Easy
620,2,Everyday Problem Solver,Easy,46.9,2,2.1,3,-6.18,Easy
620,3,Behaviour & Emotional Response,Medium,34.88,2,5.44,3,-12.02,Easy
620,4,My Life Memories,Hard,21.14,2,4.35,6,-13.74,Easy
620,5,Behaviour & Emotional Response,Medium,46.41,5,4.48,5,25.27,Easy
621,1,Everyday Problem Solver,Easy,98.0,6,3.17,0,0.0,Hard
621,2,Behaviour & Emotional Response,Medium,94.72,9,5.64,1,-3.28,Hard
621,3,Everyday Problem Solver,Medium,89.3,9,2.99,1,-5.42,Hard
621,4,Story & Conversation,Easy,98.0,10,4.01,0,8.7,Hard
621,5,Memory Match & Recall,Medium,93.27,9,5.28,1,-4.73,Hard
622,1,Everyday Problem Solver,Hard,29.83,2,6.19,4,0.0,Medium
622,2,Everyday Problem Solver,Medium,52.55,3,3.67,3,22.72,Medium
622,3,Story & Conversation,Easy,67.31,4,2.34,2,14.76,Medium
622,4,Everyday Problem Solver,Hard,37.77,2,5.69,4,-29.54,Medium
622,5,Memory Match & Recall,Easy,60.92,6,3.83,4,23.15,Medium
623,1,Everyday Problem Solver,Medium,82.96,8,7.77,2,0.0,Hard
623,2,Memory Match & Recall,Medium,92.19,6,4.87,0,9.23,Hard
623,3,Memory Match & Recall,Medium,93.92,9,7.78,1,1.73,Hard
623,4,My Life Memories,Easy,96.6,5,2.88,0,2.68,Hard
623,5,Memory Match & Recall,Easy,98.0,5,4.25,0,1.4,Hard
624,1,Story & Conversation,Easy,44.25,2,6.68,3,0.0,Easy
624,2,Memory Match & Recall,Hard,24.52,1,5.75,4,-19.73,Easy
624,3,Behaviour & Emotional Response,Medium,33.4,3,6.31,5,8.88,Easy
624,4,Memory Match & Recall,Easy,43.66,4,6.87,6,10.26,Easy
624,5,Behaviour & Emotional Response,Hard,39.71,2,6.29,4,-3.95,Easy
625,1,Story & Conversation,Easy,76.01,5,5.71,1,0.0,Easy
625,2,Everyday Problem Solver,Easy,66.49,5,3.84,3,-9.52,Easy
625,3,Behaviour & Emotional Response,Easy,64.89,3,4.97,2,-1.6,Easy
625,4,Memory Match & Recall,Medium,68.33,3,3.33,2,3.44,Easy
625,5,Behaviour & Emotional Response,Hard,51.1,5,4.27,5,-17.23,Easy
626,1,Everyday Problem Solver,Easy,59.82,4,3.64,2,0.0,Medium
626,2,Memory Match & Recall,Easy,56.21,6,2.6,4,-3.61,Medium
626,3,Everyday Problem Solver,Medium,50.64,4,5.04,4,-5.57,Medium
626,4,Everyday Problem Solver,Hard,34.64,3,5.8,7,-16.0,Medium
626,5,Memory Match & Recall,Medium,53.6,3,4.09,2,18.96,Medium
627,1,Everyday Problem Solver,Easy,58.69,5,3.77,3,0.0,Easy
627,2,Story & Conversation,Easy,48.78,4,5.82,4,-9.91,Easy
627,3,Memory Match & Recall,Medium,62.03,3,3.51,2,13.25,Easy
627,4,Memory Match & Recall,Medium,45.06,3,4.29,3,-16.97,Easy
627,5,My Life Memories,Medium,40.62,2,4.31,4,-4.44,Easy
628,1,My Life Memories,Easy,52.87,4,2.81,4,0.0,Easy
628,2,Behaviour & Emotional Response,Hard,38.3,3,6.06,5,-14.57,Easy
628,3,Memory Match & Recall,Easy,58.65,6,3.97,4,20.35,Easy
628,4,Story & Conversation,Hard,33.41,2,6.38,3,-25.24,Easy
628,5,Memory Match & Recall,Hard,30.13,2,5.63,4,-3.28,Easy
629,1,Everyday Problem Solver,Easy,51.76,5,2.05,5,0.0,Hard
629,2,My Life Memories,Medium,56.64,6,4.22,4,4.88,Hard
629,3,Memory Match & Recall,Easy,67.09,7,5.75,3,10.45,Hard
629,4,Story & Conversation,Easy,53.89,4,3.26,4,-13.2,Hard
629,5,Everyday Problem Solver,Easy,78.47,8,6.47,2,24.58,Hard
630,1,Story & Conversation,Easy,71.07,7,3.67,3,0.0,Medium
630,2,My Life Memories,Medium,63.62,6,4.13,4,-7.45,Medium
630,3,Behaviour & Emotional Response,Medium,50.33,4,3.51,4,-13.29,Medium
630,4,Everyday Problem Solver,Hard,52.15,3,4.53,3,1.82,Medium
630,5,My Life Memories,Medium,65.12,7,3.69,3,12.97,Medium
631,1,Behaviour & Emotional Response,Medium,53.38,3,5.37,3,0.0,Easy
631,2,My Life Memories,Easy,59.71,6,5.58,4,6.33,Easy
631,3,Behaviour & Emotional Response,Medium,54.15,3,6.8,3,-5.56,Easy
631,4,Memory Match & Recall,Easy,60.01,3,4.0,2,5.86,Easy
631,5,Everyday Problem Solver,Hard,34.46,2,5.51,3,-25.55,Easy
632,1,Story & Conversation,Medium,82.27,5,5.99,1,0.0,Hard
632,2,Memory Match & Recall,Easy,75.21,6,5.7,2,-7.06,Hard
632,3,Story & Conversation,Hard,54.44,3,6.94,3,-20.77,Hard
632,4,Story & Conversation,Medium,76.76,8,5.73,2,22.32,Hard
632,5,Everyday Problem Solver,Easy,82.48,5,5.75,1,5.72,Hard
633,1,Memory Match & Recall,Medium,34.01,2,4.03,3,0.0,Medium
633,2,Everyday Problem Solver,Medium,29.0,1,5.38,4,-5.01,Medium
633,3,My Life Memories,Medium,51.86,3,8.29,2,22.86,Medium
633,4,Behaviour & Emotional Response,Easy,53.11,3,5.92,3,1.25,Medium
633,5,Memory Match & Recall,Easy,55.42,3,5.16,3,2.31,Medium
634,1,Memory Match & Recall,Easy,66.04,3,5.12,2,0.0,Medium
634,2,Behaviour & Emotional Response,Hard,40.9,4,5.88,6,-25.14,Medium
634,3,Everyday Problem Solver,Medium,57.52,6,6.03,4,16.62,Medium
634,4,Everyday Problem Solver,Medium,52.97,4,5.01,4,-4.55,Medium
634,5,My Life Memories,Medium,72.34,6,6.32,2,19.37,Medium
635,1,My Life Memories,Medium,80.38,4,5.24,1,0.0,Hard
635,2,Story & Conversation,Easy,97.75,5,6.09,0,17.37,Hard
635,3,Memory Match & Recall,Medium,71.53,4,3.35,2,-26.22,Hard
